lylty_card_nbr,lifestage,premium_customer,total_sales,total_units,transactions,avg_spend_per_txn,last_purchase,recency_days,frequency,monetary
8094,OLDER SINGLES/COUPLES,Premium,7.6,2,1,7.6,2018-07-02,363,1,7.6
8095,OLDER FAMILIES,Premium,8.6,2,1,8.6,2018-07-30,335,1,8.6
8097,YOUNG FAMILIES,Budget,9.2,2,1,9.2,2018-11-03,239,1,9.2
8098,OLDER SINGLES/COUPLES,Budget,18.4,4,2,9.2,2019-03-15,107,2,18.4
8099,YOUNG SINGLES/COUPLES,Premium,14.2,4,2,7.1,2019-03-21,101,2,14.2
8100,OLDER SINGLES/COUPLES,Budget,36.4,8,4,9.1,2019-05-05,56,4,36.4
8102,YOUNG SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2019-06-08,22,1,7.4
8103,OLDER FAMILIES,Mainstream,7.4,2,1,7.4,2019-05-02,59,1,7.4
8104,YOUNG SINGLES/COUPLES,Budget,16.6,4,2,8.3,2019-05-06,55,2,16.6
8105,MIDAGE SINGLES/COUPLES,Budget,7.4,2,1,7.4,2019-05-08,53,1,7.4
8106,RETIREES,Budget,11.4,2,1,11.4,2018-07-25,340,1,11.4
8108,RETIREES,Budget,7.6,2,1,7.6,2019-04-13,78,1,7.6
8109,OLDER SINGLES/COUPLES,Premium,29.2,8,4,7.3,2019-06-20,10,4,29.2
8110,MIDAGE SINGLES/COUPLES,Premium,17.4,4,2,8.7,2019-06-16,14,2,17.4
8111,OLDER SINGLES/COUPLES,Premium,9.2,2,1,9.2,2019-05-30,31,1,9.2
8114,YOUNG SINGLES/COUPLES,Mainstream,26.8,6,3,8.933333333333334,2019-06-08,22,3,26.8
8116,RETIREES,Mainstream,18.8,4,2,9.4,2019-05-25,36,2,18.8
8117,YOUNG SINGLES/COUPLES,Mainstream,14.6,3,2,7.3,2019-05-17,44,2,14.6
8118,MIDAGE SINGLES/COUPLES,Premium,15,4,2,7.5,2019-03-21,101,2,15
8119,YOUNG SINGLES/COUPLES,Premium,9.2,2,1,9.2,2019-01-16,165,1,9.2
8120,YOUNG FAMILIES,Premium,9.2,2,1,9.2,2019-04-10,81,1,9.2
8122,RETIREES,Mainstream,15,4,2,7.5,2019-02-07,143,2,15
8123,OLDER SINGLES/COUPLES,Premium,6.6,2,1,6.6,2018-10-13,260,1,6.6
8124,RETIREES,Mainstream,9.2,2,1,9.2,2019-04-20,71,1,9.2
8125,RETIREES,Premium,25.799999999999997,6,3,8.6,2019-06-05,25,3,25.799999999999997
8126,OLDER SINGLES/COUPLES,Premium,22.6,6,3,7.533333333333334,2019-04-22,69,3,22.6
8127,YOUNG SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-12-07,205,1,7.4
8129,OLDER SINGLES/COUPLES,Premium,15.600000000000001,4,2,7.800000000000001,2019-04-28,63,2,15.600000000000001
8130,YOUNG SINGLES/COUPLES,Mainstream,16.4,4,2,8.2,2019-02-18,132,2,16.4
8131,RETIREES,Budget,11.4,2,1,11.4,2019-01-16,165,1,11.4
8133,YOUNG FAMILIES,Budget,14.8,4,2,7.4,2019-06-14,16,2,14.8
8135,YOUNG FAMILIES,Premium,16.200000000000003,4,2,8.100000000000001,2019-01-08,173,2,16.200000000000003
8136,YOUNG SINGLES/COUPLES,Mainstream,17.4,4,2,8.7,2019-02-27,123,2,17.4
8137,OLDER FAMILIES,Budget,15.4,4,2,7.7,2019-05-07,54,2,15.4
8138,YOUNG SINGLES/COUPLES,Mainstream,7.6,2,1,7.6,2019-02-12,138,1,7.6
8139,RETIREES,Budget,20.6,4,2,10.3,2019-01-12,169,2,20.6
8142,OLDER SINGLES/COUPLES,Mainstream,35.4,8,4,8.85,2019-06-27,3,4,35.4
8143,MIDAGE SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2018-09-03,300,1,8.8
8144,YOUNG SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-10-22,251,1,7.4
8145,RETIREES,Mainstream,10.8,2,1,10.8,2019-04-07,84,1,10.8
8146,YOUNG SINGLES/COUPLES,Mainstream,18.6,4,2,9.3,2019-05-08,53,2,18.6
8147,RETIREES,Budget,19,4,2,9.5,2019-01-17,164,2,19
8149,MIDAGE SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-09-30,273,1,7.4
8150,OLDER SINGLES/COUPLES,Mainstream,32.8,8,4,8.2,2019-06-29,1,4,32.8
8151,YOUNG FAMILIES,Budget,10.8,2,1,10.8,2018-12-29,183,1,10.8
8152,OLDER FAMILIES,Budget,7.6,2,1,7.6,2019-03-09,113,1,7.6
8153,RETIREES,Mainstream,34.2,8,3,11.4,2019-05-17,44,3,34.2
8154,RETIREES,Premium,10.8,2,1,10.8,2019-04-08,83,1,10.8
8155,OLDER FAMILIES,Budget,25.6,6,3,8.533333333333333,2019-05-06,55,3,25.6
8156,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-01-05,176,1,9.2
8157,RETIREES,Budget,46,10,5,9.2,2019-02-02,148,5,46
8158,YOUNG SINGLES/COUPLES,Premium,11.4,2,1,11.4,2019-02-13,137,1,11.4
8159,RETIREES,Premium,7.6,2,1,7.6,2018-09-12,291,1,7.6
8160,NEW FAMILIES,Budget,13.4,3,2,6.7,2019-05-14,47,2,13.4
8161,RETIREES,Budget,37.6,8,4,9.4,2019-01-12,169,4,37.6
8162,OLDER FAMILIES,Mainstream,6.6,2,1,6.6,2019-05-12,49,1,6.6
8163,RETIREES,Mainstream,16.6,4,2,8.3,2019-05-25,36,2,16.6
8164,RETIREES,Budget,7.4,2,1,7.4,2018-11-09,233,1,7.4
8168,YOUNG FAMILIES,Budget,11.100000000000001,3,2,5.550000000000001,2018-09-27,276,2,11.100000000000001
8169,OLDER SINGLES/COUPLES,Budget,14.600000000000001,4,2,7.300000000000001,2018-12-19,193,2,14.600000000000001
8171,OLDER SINGLES/COUPLES,Mainstream,16.6,4,2,8.3,2019-04-13,78,2,16.6
8172,OLDER SINGLES/COUPLES,Premium,17.4,4,2,8.7,2018-10-31,242,2,17.4
8174,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2018-11-17,225,1,9.2
8175,RETIREES,Mainstream,19,4,2,9.5,2019-04-01,90,2,19
8176,OLDER FAMILIES,Budget,8.8,2,1,8.8,2018-10-23,250,1,8.8
8180,OLDER FAMILIES,Premium,7.6,2,1,7.6,2018-09-20,283,1,7.6
8182,OLDER SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2019-04-27,64,1,10.8
8183,YOUNG SINGLES/COUPLES,Budget,7.6,2,1,7.6,2018-10-18,255,1,7.6
8184,OLDER SINGLES/COUPLES,Premium,4.4,1,1,4.4,2019-05-14,47,1,4.4
8185,YOUNG SINGLES/COUPLES,Premium,21.6,4,2,10.8,2019-01-03,178,2,21.6
8186,YOUNG SINGLES/COUPLES,Mainstream,22.8,4,2,11.4,2018-11-16,226,2,22.8
8187,RETIREES,Mainstream,19.6,4,2,9.8,2019-03-23,99,2,19.6
8189,YOUNG SINGLES/COUPLES,Premium,16.200000000000003,4,2,8.100000000000001,2019-06-10,20,2,16.200000000000003
8192,OLDER FAMILIES,Mainstream,7.6,2,1,7.6,2019-03-16,106,1,7.6
8193,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-01-08,173,1,9.2
8194,OLDER FAMILIES,Budget,7.4,2,1,7.4,2019-03-02,120,1,7.4
8195,RETIREES,Mainstream,7.6,2,1,7.6,2018-07-27,338,1,7.6
8196,YOUNG SINGLES/COUPLES,Mainstream,7.6,2,1,7.6,2018-07-20,345,1,7.6
8197,OLDER SINGLES/COUPLES,Premium,23.6,6,3,7.866666666666667,2019-06-26,4,3,23.6
8198,YOUNG SINGLES/COUPLES,Budget,16,4,2,8,2019-06-23,7,2,16
8199,YOUNG SINGLES/COUPLES,Premium,17.4,4,2,8.7,2019-06-20,10,2,17.4
8200,OLDER SINGLES/COUPLES,Premium,8.8,2,1,8.8,2019-05-31,30,1,8.8
8201,RETIREES,Mainstream,11.8,2,1,11.8,2018-10-30,243,1,11.8
8202,YOUNG SINGLES/COUPLES,Mainstream,21,4,2,10.5,2019-06-20,10,2,21
8203,YOUNG FAMILIES,Premium,16.6,4,2,8.3,2019-04-03,88,2,16.6
8204,RETIREES,Premium,20.6,4,2,10.3,2018-12-12,200,2,20.6
8205,YOUNG SINGLES/COUPLES,Mainstream,8.4,2,1,8.4,2018-10-26,247,1,8.4
8208,MIDAGE SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-08-27,307,1,7.4
8210,YOUNG FAMILIES,Premium,7.4,2,1,7.4,2018-10-13,260,1,7.4
8211,YOUNG SINGLES/COUPLES,Mainstream,23.200000000000003,6,3,7.733333333333334,2019-05-04,57,3,23.200000000000003
8212,YOUNG SINGLES/COUPLES,Mainstream,8.6,2,1,8.6,2019-06-02,28,1,8.6
8213,RETIREES,Mainstream,36.8,8,4,9.2,2019-02-16,134,4,36.8
8214,RETIREES,Premium,7.4,2,1,7.4,2019-03-18,104,1,7.4
8215,OLDER FAMILIES,Mainstream,10.8,2,1,10.8,2018-07-10,355,1,10.8
8217,OLDER SINGLES/COUPLES,Budget,35,8,4,8.75,2019-05-01,60,4,35
8218,NEW FAMILIES,Premium,8.2,2,2,4.1,2019-04-23,68,2,8.2
8220,YOUNG SINGLES/COUPLES,Mainstream,7.6,2,1,7.6,2018-10-12,261,1,7.6
8221,MIDAGE SINGLES/COUPLES,Premium,8.4,2,1,8.4,2018-07-23,342,1,8.4
8222,YOUNG FAMILIES,Premium,7.4,2,1,7.4,2018-12-29,183,1,7.4
8224,MIDAGE SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2019-03-21,101,1,10.8
8225,RETIREES,Budget,9.2,2,1,9.2,2018-08-10,324,1,9.2
8226,YOUNG SINGLES/COUPLES,Mainstream,7.8,2,1,7.8,2019-03-10,112,1,7.8
8227,YOUNG SINGLES/COUPLES,Budget,7.6,2,1,7.6,2019-03-21,101,1,7.6
8228,YOUNG SINGLES/COUPLES,Mainstream,5.4,1,1,5.4,2019-05-16,45,1,5.4
8229,MIDAGE SINGLES/COUPLES,Mainstream,16.4,4,2,8.2,2019-05-22,39,2,16.4
8232,OLDER SINGLES/COUPLES,Budget,8.6,2,1,8.6,2018-08-03,331,1,8.6
8234,MIDAGE SINGLES/COUPLES,Mainstream,34.6,8,4,8.65,2019-04-28,63,4,34.6
8236,OLDER SINGLES/COUPLES,Premium,13,2,1,13,2018-11-10,232,1,13
8237,YOUNG SINGLES/COUPLES,Mainstream,14.4,4,2,7.2,2019-04-22,69,2,14.4
8239,OLDER FAMILIES,Budget,10.8,2,1,10.8,2019-05-06,55,1,10.8
8243,YOUNG SINGLES/COUPLES,Mainstream,27.4,6,3,9.133333333333333,2019-03-14,108,3,27.4
8244,OLDER SINGLES/COUPLES,Budget,9.2,2,1,9.2,2018-07-01,364,1,9.2
8245,OLDER SINGLES/COUPLES,Premium,17.6,4,2,8.8,2018-10-21,252,2,17.6
8246,OLDER SINGLES/COUPLES,Budget,25.6,6,3,8.533333333333333,2018-12-06,206,3,25.6
8247,YOUNG SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2019-01-03,178,1,7.4
8248,OLDER FAMILIES,Budget,16.6,4,2,8.3,2019-02-04,146,2,16.6
8249,YOUNG FAMILIES,Mainstream,16,4,2,8,2018-11-26,216,2,16
8250,RETIREES,Mainstream,7.6,2,1,7.6,2019-04-17,74,1,7.6
8251,RETIREES,Budget,24.2,6,3,8.066666666666666,2019-04-28,63,3,24.2
8252,YOUNG SINGLES/COUPLES,Mainstream,29.2,6,3,9.733333333333333,2019-03-01,121,3,29.2
8253,RETIREES,Premium,33.6,8,4,8.4,2019-03-30,92,4,33.6
8254,RETIREES,Premium,7.2,2,1,7.2,2018-12-18,194,1,7.2
8256,YOUNG SINGLES/COUPLES,Mainstream,4.6,1,1,4.6,2018-08-15,319,1,4.6
8257,NEW FAMILIES,Budget,9.2,2,1,9.2,2018-11-03,239,1,9.2
8259,YOUNG SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2018-11-20,222,1,10.8
8260,YOUNG FAMILIES,Mainstream,7.6,2,1,7.6,2018-11-17,225,1,7.6
8261,YOUNG SINGLES/COUPLES,Budget,7.2,2,1,7.2,2018-08-08,326,1,7.2
8264,OLDER SINGLES/COUPLES,Premium,18,4,2,9,2019-02-05,145,2,18
8265,OLDER SINGLES/COUPLES,Mainstream,31.4,8,4,7.85,2019-04-18,73,4,31.4
8266,RETIREES,Budget,7.4,2,1,7.4,2018-11-21,221,1,7.4
8268,YOUNG SINGLES/COUPLES,Mainstream,24.6,5,3,8.200000000000001,2019-02-11,139,3,24.6
8269,YOUNG SINGLES/COUPLES,Mainstream,15,4,2,7.5,2018-10-05,268,2,15
8270,MIDAGE SINGLES/COUPLES,Premium,11.8,2,1,11.8,2019-03-15,107,1,11.8
8271,OLDER SINGLES/COUPLES,Mainstream,47.4,12,6,7.8999999999999995,2019-03-04,118,6,47.4
8273,YOUNG SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-10-20,253,1,7.4
8274,OLDER SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2018-09-23,280,1,8.8
8276,RETIREES,Budget,37.8,8,4,9.45,2019-01-13,168,4,37.8
8277,OLDER SINGLES/COUPLES,Premium,28.8,6,3,9.6,2019-06-13,17,3,28.8
8278,YOUNG SINGLES/COUPLES,Budget,8.8,2,1,8.8,2018-08-09,325,1,8.8
8279,NEW FAMILIES,Mainstream,16.4,4,2,8.2,2019-04-17,74,2,16.4
8281,OLDER SINGLES/COUPLES,Premium,37.2,8,4,9.3,2019-06-29,1,4,37.2
8282,YOUNG FAMILIES,Premium,7.6,2,1,7.6,2018-11-04,238,1,7.6
8283,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2018-09-07,296,1,9.2
8284,YOUNG SINGLES/COUPLES,Mainstream,8.6,2,1,8.6,2018-09-25,278,1,8.6
8285,YOUNG SINGLES/COUPLES,Premium,6.6,2,1,6.6,2018-10-12,261,1,6.6
8286,OLDER SINGLES/COUPLES,Budget,33,8,4,8.25,2019-01-12,169,4,33
8288,OLDER FAMILIES,Premium,10.8,2,1,10.8,2019-04-01,90,1,10.8
8289,RETIREES,Budget,25.4,6,3,8.466666666666667,2019-06-29,1,3,25.4
8290,RETIREES,Premium,18,4,2,9,2019-04-19,72,2,18
8291,MIDAGE SINGLES/COUPLES,Budget,8.4,2,1,8.4,2018-07-14,351,1,8.4
8293,MIDAGE SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2019-03-12,110,1,8.8
8294,MIDAGE SINGLES/COUPLES,Budget,37.2,9,3,12.4,2019-06-27,3,3,37.2
8295,OLDER SINGLES/COUPLES,Mainstream,11.4,2,1,11.4,2018-11-22,220,1,11.4
8297,OLDER SINGLES/COUPLES,Budget,7.8,2,1,7.8,2019-04-03,88,1,7.8
8298,YOUNG FAMILIES,Mainstream,6.6,2,1,6.6,2019-01-31,150,1,6.6
8301,OLDER SINGLES/COUPLES,Mainstream,37.4,8,4,9.35,2019-05-21,40,4,37.4
8302,YOUNG FAMILIES,Mainstream,25.6,6,3,8.533333333333333,2018-08-11,323,3,25.6
8303,OLDER SINGLES/COUPLES,Premium,18,4,2,9,2019-06-15,15,2,18
8304,NEW FAMILIES,Premium,18.200000000000003,4,2,9.100000000000001,2019-04-17,74,2,18.200000000000003
8305,YOUNG SINGLES/COUPLES,Mainstream,24.599999999999998,6,3,8.2,2019-05-31,30,3,24.599999999999998
8306,YOUNG SINGLES/COUPLES,Budget,8.6,2,1,8.6,2019-04-22,69,1,8.6
8307,RETIREES,Premium,20,4,2,10,2018-12-29,183,2,20
8308,YOUNG SINGLES/COUPLES,Mainstream,16.6,4,2,8.3,2019-03-18,104,2,16.6
8309,RETIREES,Budget,7.6,2,1,7.6,2018-11-10,232,1,7.6
8310,RETIREES,Mainstream,20.8,4,2,10.4,2019-06-18,12,2,20.8
8311,YOUNG SINGLES/COUPLES,Mainstream,18,4,2,9,2018-08-29,305,2,18
8312,OLDER FAMILIES,Budget,24,6,3,8,2019-04-20,71,3,24
8314,YOUNG SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2019-03-10,112,1,8.8
8315,OLDER SINGLES/COUPLES,Mainstream,34.2,8,4,8.55,2019-02-27,123,4,34.2
8316,RETIREES,Premium,18.8,4,2,9.4,2019-05-10,51,2,18.8
8317,RETIREES,Mainstream,7.4,2,1,7.4,2018-07-25,340,1,7.4
8323,OLDER FAMILIES,Mainstream,26.8,6,3,8.933333333333334,2019-06-04,26,3,26.8
8325,OLDER SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-05-08,53,1,9.2
8326,OLDER SINGLES/COUPLES,Mainstream,44.6,10,5,8.92,2019-04-10,81,5,44.6
8327,OLDER SINGLES/COUPLES,Budget,7.6,2,1,7.6,2019-01-27,154,1,7.6
8328,YOUNG SINGLES/COUPLES,Mainstream,23.8,6,3,7.933333333333334,2019-06-24,6,3,23.8
8329,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-03-12,110,1,9.2
8330,YOUNG FAMILIES,Budget,11.4,2,1,11.4,2019-02-18,132,1,11.4
8332,MIDAGE SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-06-25,5,1,9.2
8333,MIDAGE SINGLES/COUPLES,Budget,11.4,2,1,11.4,2019-06-25,5,1,11.4
8334,YOUNG SINGLES/COUPLES,Mainstream,11.600000000000001,3,2,5.800000000000001,2018-08-15,319,2,11.600000000000001
8335,MIDAGE SINGLES/COUPLES,Mainstream,20.200000000000003,4,2,10.100000000000001,2018-10-20,253,2,20.200000000000003
8337,RETIREES,Premium,14.5,3,2,7.25,2018-10-04,269,2,14.5
8338,MIDAGE SINGLES/COUPLES,Mainstream,25,5,3,8.333333333333334,2019-05-19,42,3,25
8339,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2018-12-27,185,1,9.2
8343,YOUNG FAMILIES,Mainstream,7.8,2,1,7.8,2018-07-23,342,1,7.8
8344,YOUNG SINGLES/COUPLES,Mainstream,20.8,5,3,6.933333333333334,2019-05-18,43,3,20.8
8345,RETIREES,Mainstream,19.6,4,2,9.8,2019-05-29,32,2,19.6
8347,YOUNG SINGLES/COUPLES,Mainstream,36,8,4,9,2019-03-01,121,4,36
8349,RETIREES,Mainstream,16.200000000000003,4,2,8.100000000000001,2018-11-18,224,2,16.200000000000003
8350,MIDAGE SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2018-11-02,240,1,8.8
8351,MIDAGE SINGLES/COUPLES,Mainstream,15.799999999999999,4,2,7.8999999999999995,2019-02-03,147,2,15.799999999999999
8352,RETIREES,Budget,26.8,6,3,8.933333333333334,2019-06-07,23,3,26.8
8353,RETIREES,Premium,10.8,2,1,10.8,2019-01-17,164,1,10.8
8356,RETIREES,Premium,19.2,5,3,6.3999999999999995,2019-05-19,42,3,19.2
8357,YOUNG FAMILIES,Mainstream,18.8,4,2,9.4,2018-10-18,255,2,18.8
8358,MIDAGE SINGLES/COUPLES,Premium,18.200000000000003,4,2,9.100000000000001,2019-02-04,146,2,18.200000000000003
8359,YOUNG SINGLES/COUPLES,Mainstream,11.4,2,1,11.4,2019-02-28,122,1,11.4
8360,OLDER SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-10-27,246,1,7.4
8361,OLDER FAMILIES,Mainstream,23.8,4,2,11.9,2018-11-21,221,2,23.8
8362,YOUNG SINGLES/COUPLES,Budget,15.2,4,2,7.6,2018-08-21,313,2,15.2
8364,NEW FAMILIES,Budget,26.200000000000003,6,3,8.733333333333334,2019-06-16,14,3,26.200000000000003
8365,RETIREES,Mainstream,19,4,2,9.5,2019-04-08,83,2,19
8366,RETIREES,Mainstream,27.6,6,3,9.200000000000001,2019-03-29,93,3,27.6
8367,MIDAGE SINGLES/COUPLES,Premium,19,4,2,9.5,2019-04-12,79,2,19
8369,YOUNG SINGLES/COUPLES,Budget,6.6,2,1,6.6,2018-10-14,259,1,6.6
8371,YOUNG SINGLES/COUPLES,Premium,10.8,2,1,10.8,2018-09-30,273,1,10.8
8372,YOUNG SINGLES/COUPLES,Mainstream,26.8,6,3,8.933333333333334,2019-06-11,19,3,26.8
8373,OLDER FAMILIES,Mainstream,4.6,1,1,4.6,2018-12-26,186,1,4.6
8374,YOUNG SINGLES/COUPLES,Mainstream,11.8,2,1,11.8,2018-08-28,306,1,11.8
8375,RETIREES,Mainstream,9.2,2,1,9.2,2018-10-01,272,1,9.2
9000,OLDER SINGLES/COUPLES,Budget,19.599999999999998,5,3,6.533333333333332,2019-06-19,11,3,19.599999999999998
9002,OLDER SINGLES/COUPLES,Mainstream,2.9,1,1,2.9,2019-03-26,96,1,2.9
9010,YOUNG SINGLES/COUPLES,Mainstream,7.2,2,1,7.2,2018-11-11,231,1,7.2
9011,YOUNG FAMILIES,Premium,3,1,1,3,2019-06-13,17,1,3
9012,NEW FAMILIES,Premium,8,3,2,4,2019-02-09,141,2,8
9013,YOUNG SINGLES/COUPLES,Budget,9.2,4,2,4.6,2018-12-27,185,2,9.2
9014,OLDER SINGLES/COUPLES,Premium,10,4,2,5,2019-01-25,156,2,10
9016,RETIREES,Mainstream,32.9,9,5,6.58,2019-05-22,39,5,32.9
9018,RETIREES,Mainstream,4.6,1,1,4.6,2019-01-28,153,1,4.6
9020,OLDER SINGLES/COUPLES,Premium,12.799999999999999,4,2,6.3999999999999995,2019-05-27,34,2,12.799999999999999
9021,OLDER SINGLES/COUPLES,Mainstream,8.7,3,2,4.35,2019-06-20,10,2,8.7
9022,OLDER SINGLES/COUPLES,Premium,30.7,9,5,6.14,2019-05-02,59,5,30.7
9023,MIDAGE SINGLES/COUPLES,Premium,22.7,5,3,7.566666666666666,2019-05-26,35,3,22.7
9024,YOUNG FAMILIES,Mainstream,2.9,1,1,2.9,2018-08-14,320,1,2.9
9025,RETIREES,Mainstream,19.9,5,3,6.633333333333333,2019-05-10,51,3,19.9
9026,OLDER SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2018-09-22,281,1,10.8
9027,YOUNG SINGLES/COUPLES,Mainstream,10.4,3,2,5.2,2019-04-26,65,2,10.4
9028,NEW FAMILIES,Budget,25,7,4,6.25,2019-03-22,100,4,25
9029,OLDER FAMILIES,Mainstream,5.4,1,1,5.4,2018-07-02,363,1,5.4
9030,YOUNG SINGLES/COUPLES,Premium,26.400000000000002,6,3,8.8,2019-03-21,101,3,26.400000000000002
9031,RETIREES,Mainstream,10.4,3,2,5.2,2018-11-10,232,2,10.4
9033,YOUNG SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2018-12-30,182,1,10.8
9035,YOUNG SINGLES/COUPLES,Budget,1.7,1,1,1.7,2019-06-21,9,1,1.7
9039,OLDER FAMILIES,Mainstream,6,2,1,6,2018-08-27,307,1,6
9040,RETIREES,Budget,11.1,3,1,11.1,2019-05-18,43,1,11.1
9041,OLDER FAMILIES,Budget,9.2,2,1,9.2,2018-10-24,249,1,9.2
9042,OLDER FAMILIES,Premium,37.4,10,5,7.4799999999999995,2019-03-27,95,5,37.4
9044,MIDAGE SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2018-10-18,255,1,10.8
9045,RETIREES,Budget,3.8,1,1,3.8,2018-08-11,323,1,3.8
9046,YOUNG SINGLES/COUPLES,Mainstream,17.200000000000003,4,2,8.600000000000001,2018-09-01,302,2,17.200000000000003
9047,YOUNG FAMILIES,Mainstream,16.8,6,3,5.6000000000000005,2019-03-02,120,3,16.8
9050,OLDER SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2018-07-10,355,1,8.8
9052,OLDER FAMILIES,Budget,36.2,8,4,9.05,2019-06-19,11,4,36.2
9053,OLDER SINGLES/COUPLES,Mainstream,5.8,2,1,5.8,2019-05-11,50,1,5.8
9054,YOUNG SINGLES/COUPLES,Budget,14.9,5,3,4.966666666666667,2019-04-17,74,3,14.9
9055,OLDER SINGLES/COUPLES,Mainstream,3.8,2,1,3.8,2019-06-29,1,1,3.8
9056,YOUNG SINGLES/COUPLES,Premium,13.9,5,3,4.633333333333334,2019-05-04,57,3,13.9
9058,OLDER FAMILIES,Premium,17.6,4,2,8.8,2019-01-29,152,2,17.6
9059,YOUNG SINGLES/COUPLES,Premium,8.6,4,2,4.3,2019-05-14,47,2,8.6
9060,RETIREES,Premium,5.2,2,1,5.2,2019-05-11,50,1,5.2
9061,RETIREES,Budget,10.8,2,1,10.8,2019-02-12,138,1,10.8
9062,RETIREES,Premium,14,4,2,7,2019-03-29,93,2,14
9064,YOUNG SINGLES/COUPLES,Mainstream,12.100000000000001,3,2,6.050000000000001,2019-03-02,120,2,12.100000000000001
9066,YOUNG FAMILIES,Budget,7.4,2,1,7.4,2018-08-06,328,1,7.4
9067,YOUNG SINGLES/COUPLES,Mainstream,18.2,5,3,6.066666666666666,2019-04-05,86,3,18.2
9068,YOUNG SINGLES/COUPLES,Premium,3.6,1,1,3.6,2018-11-06,236,1,3.6
9069,MIDAGE SINGLES/COUPLES,Mainstream,7.2,2,1,7.2,2019-01-31,150,1,7.2
9070,YOUNG SINGLES/COUPLES,Mainstream,12.5,3,2,6.25,2019-04-21,70,2,12.5
9071,OLDER SINGLES/COUPLES,Mainstream,2.7,1,1,2.7,2018-08-21,313,1,2.7
9072,RETIREES,Mainstream,17.6,6,3,5.866666666666667,2019-06-24,6,3,17.6
9073,RETIREES,Premium,6,2,1,6,2018-10-13,260,1,6
9074,OLDER SINGLES/COUPLES,Budget,3.3,1,1,3.3,2019-04-28,63,1,3.3
9075,RETIREES,Budget,6,2,1,6,2019-06-20,10,1,6
9077,OLDER SINGLES/COUPLES,Mainstream,19.4,8,4,4.85,2019-04-21,70,4,19.4
9080,RETIREES,Mainstream,10.8,2,1,10.8,2018-11-03,239,1,10.8
9081,NEW FAMILIES,Mainstream,5.2,2,1,5.2,2018-11-13,229,1,5.2
9082,OLDER SINGLES/COUPLES,Budget,16.8,4,2,8.4,2019-02-26,124,2,16.8
9083,YOUNG FAMILIES,Budget,6,2,1,6,2018-12-23,189,1,6
9086,YOUNG FAMILIES,Budget,4.2,2,1,4.2,2018-10-19,254,1,4.2
9087,YOUNG SINGLES/COUPLES,Budget,8.2,3,2,4.1,2019-02-26,124,2,8.2
9088,RETIREES,Mainstream,11.4,2,1,11.4,2019-03-04,118,1,11.4
9089,YOUNG SINGLES/COUPLES,Budget,15,4,2,7.5,2019-01-31,150,2,15
9091,RETIREES,Mainstream,9.6,3,2,4.8,2018-10-15,258,2,9.6
9093,RETIREES,Budget,3.8,2,1,3.8,2019-06-07,23,1,3.8
9094,OLDER SINGLES/COUPLES,Mainstream,3.7,1,1,3.7,2019-04-25,66,1,3.7
9096,YOUNG SINGLES/COUPLES,Premium,10.8,4,2,5.4,2019-01-04,177,2,10.8
9097,RETIREES,Premium,8.8,2,1,8.8,2019-05-10,51,1,8.8
9103,RETIREES,Premium,5.2,2,1,5.2,2018-11-27,215,1,5.2
9107,RETIREES,Mainstream,5.699999999999999,3,2,2.8499999999999996,2019-01-23,158,2,5.699999999999999
9108,YOUNG SINGLES/COUPLES,Premium,4.6,2,1,4.6,2018-09-05,298,1,4.6
9109,OLDER SINGLES/COUPLES,Premium,5.2,2,1,5.2,2018-11-18,224,1,5.2
9111,OLDER SINGLES/COUPLES,Mainstream,5.4,2,1,5.4,2018-12-11,201,1,5.4
9114,RETIREES,Premium,13.2,6,3,4.3999999999999995,2019-05-08,53,3,13.2
9115,RETIREES,Mainstream,12.200000000000001,4,2,6.1000000000000005,2019-06-01,29,2,12.200000000000001
